GBE_ID	GBE_short_name	pops	num_pops	gene	num_variants_pav	num_variants_ptv	log_10_BF_study_similar_var_independent_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_ptv
HC1159	TTE psoriasis	related_white_british	2	OR2H1	6		8.48	10.7	nan
HC1159	TTE psoriasis	related_white_british	2	KIFC1	8		7.18	7.38	nan
HC1159	TTE psoriasis	related_white_british	2	OR11A1	4		7.91	6.98	nan
HC1159	TTE psoriasis	related_white_british	2	DAXX	2		6.02	6.02	nan
HC1159	TTE psoriasis	related_white_british	2	CDSN	6		5.03	3.35	nan
HC1159	TTE psoriasis	related_white_british	2	OR2J3	2		5.4	5.4	nan
HC1184	TTE follicular cysts of skin and subcutaneous tissue	related_white_british	2	GORASP1	8		10.9	7.44	nan
HC1215	TTE gout	related_white_british	2	SLC22A11	6	2.0	5.64	5.2	4.55
HC1215	TTE gout	related_white_british	2	TTN	150		1.44	5.98	nan
HC1218	TTE other arthritis	non_british_white_others_related_white_british	4	TTN	536		0.382	5.65	nan
HC1313	TTE cystitis	related_white_british	2	TTN	166		2.29	7.91	nan
HC153	Joint pain	related_white_british	2	ABCA13	46	2.0	3.55	6.26	-0.0541
HC1577	AD stroke	related_white_british	2	ABCA13	46	2.0	1.07	5.52	0.342
HC1581	AD asthma	non_british_white_others_related_s_asian_white_british	5	IL33	14	10.0	13.1	8.82	8.61
HC1581	AD asthma	non_british_white_others_related_s_asian_white_british	5	FLG	128	14.0	7.04	7.28	8.24
HC1581	AD asthma	non_british_white_others_related_s_asian_white_british	5	BTNL2	39	5.0	8.34	5.25	1.62
HC1581	AD asthma	non_british_white_others_related_s_asian_white_british	5	TNXB	81		4.5	5.26	nan
HC188	Gallstones	non_british_white_others_related_white_british	4	ABCB4	16		5.65	7.87	nan
HC215	Hypertension	african_non_british_white_others_related_s_asian_white_british	6	SLC9A3R2	17		9.43	3.52	nan
HC215	Hypertension	african_non_british_white_others_related_s_asian_white_british	6	DBH	52	5.0	7.02	4.73	0.528
HC215	Hypertension	african_non_british_white_others_related_s_asian_white_british	6	ATG9B	44		6.66	4.8	nan
HC215	Hypertension	african_non_british_white_others_related_s_asian_white_british	6	NR3C2	9		5.9	6.07	nan
HC219	Hypothyroidism/myxoedema	non_british_white_others_related_white_british	4	MDC1	40		15.1	14.9	nan
HC219	Hypothyroidism/myxoedema	non_british_white_others_related_white_british	4	TSHR	8	4.0	12.7	13.9	11.4
HC219	Hypothyroidism/myxoedema	non_british_white_others_related_white_british	4	ADCY7	12		8.98	8.94	nan
HC219	Hypothyroidism/myxoedema	non_british_white_others_related_white_british	4	SAPCD1	16		8.35	5.03	nan
HC219	Hypothyroidism/myxoedema	non_british_white_others_related_white_british	4	BTN2A2	20		6.76	11.4	nan
HC219	Hypothyroidism/myxoedema	non_british_white_others_related_white_british	4	OR2W1	4		6.96	6.96	nan
HC219	Hypothyroidism/myxoedema	non_british_white_others_related_white_british	4	NKAPL	8		6.71	2	nan
HC221	Diabetes	african_non_british_white_others_related_s_asian_white_british	6	PAM	18		7.6	7.08	nan
HC225	Cholecystitis	others_related_white_british	3	ABCB4	9		3.61	5.26	nan
HC25	Cataract	non_british_white_others_related_s_asian_white_british	5	CASP7	10		6	5.5	nan
HC261	Eczema/dermatitis	related_white_british	2	FLG	26	4.0	20.7	15.8	22.1
HC269	High cholesterol	non_british_white_others_related_s_asian_white_british	5	APOB	94		8.21	-0.394	nan
HC281	Atrial fibrillation	non_british_white_related_white_british	3	ABCA13	69	3.0	2.11	5.21	-0.263
HC382	Asthma	non_british_white_others_related_s_asian_white_british	5	IL33	14	10.0	13.1	8.53	8.31
HC382	Asthma	non_british_white_others_related_s_asian_white_british	5	FLG	128	14.0	7.08	7.12	8.3
HC382	Asthma	non_british_white_others_related_s_asian_white_british	5	BTNL2	39	5.0	8.83	5.42	1.69
HC382	Asthma	non_british_white_others_related_s_asian_white_british	5	TNXB	81		4.53	5.15	nan
HC404	Urinary tract infection/kidney infection	others_related_white_british	3	ABCA13	69	3.0	5.42	10.4	-0.226
HC49	Hayfever/allergic rhinitis	non_british_white_others_related_white_british	4	BTNL2	32	4.0	6.12	7.51	2.48
HC553	TTE dermatophytosis	non_british_white_others_related_white_british	4	TTN	548	4.0	0.436	5.73	0.0163
HC643	TTE other hypothyroidism	non_british_white_others_related_white_british	4	TSHR	8	4.0	16.3	17.4	14.8
HC643	TTE other hypothyroidism	non_british_white_others_related_white_british	4	MDC1	40		15.6	16	nan
HC643	TTE other hypothyroidism	non_british_white_others_related_white_british	4	ADCY7	12		9.18	8.75	nan
HC643	TTE other hypothyroidism	non_british_white_others_related_white_british	4	SAPCD1	16		8.2	4.82	nan
HC643	TTE other hypothyroidism	non_british_white_others_related_white_british	4	BTN2A2	24		8.51	13.4	nan
HC643	TTE other hypothyroidism	non_british_white_others_related_white_british	4	NKAPL	8		7.62	2.19	nan
HC643	TTE other hypothyroidism	non_british_white_others_related_white_british	4	OR2W1	4		7.13	7.13	nan
HC643	TTE other hypothyroidism	non_british_white_others_related_white_british	4	TG	60	4.0	5.58	4.63	4.79
HC649	TTE non-insulin-dependent diabetes mellitus	non_british_white_others_related_s_asian_white_british	5	PAM	15		6.7	6.51	nan
HC652	TTE unspecified diabetes mellitus	others_related_s_asian_white_british	4	ABCA13	93	3.0	5.12	6.93	-0.253
HC652	TTE unspecified diabetes mellitus	others_related_s_asian_white_british	4	PAM	12		5.73	4.7	nan
HC700	TTE disorders of lipoprotein metabolism and other lipidaemias	african_non_british_white_others_related_s_asian_white_british	6	APOB	130		7.72	-0.244	nan
HC700	TTE disorders of lipoprotein metabolism and other lipidaemias	african_non_british_white_others_related_s_asian_white_british	6	ZNF229	20	9.0	5.96	5.73	6.14
HC855	TTE other disorders of eyelid	related_white_british	2	ABCA13	44		2.1	6.53	nan
HC932	TTE essential (primary hypertension)	african_non_british_white_others_related_s_asian_white_british	6	ATG9B	38		5.24	4.85	nan
HC964	TTE atrial fibrillation and flutter	non_british_white_others_related_white_british	4	ABCA13	96	4.0	2.07	5.42	-0.273
INI10030500	Microalbumin in urine	african_non_british_white_others_related_s_asian_white_british	6	COL4A4	32	6.0	36	18.3	35.2
INI10030500	Microalbumin in urine	african_non_british_white_others_related_s_asian_white_british	6	CUBN	212	28.0	26.4	6.34	1.57
INI10030500	Microalbumin in urine	african_non_british_white_others_related_s_asian_white_british	6	FSIP2	174	3.0	3.87	5.66	-0.0389
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	FCGRT	11		131	133	nan
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	SNX8	13		29	27.5	nan
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	SERPINA1	77	4.0	20.4	12	0.589
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	CSPG4	88	4.0	14.3	8.8	-0.0478
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	TNFRSF13B	59	13.0	15.1	11.3	-0.0915
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	C2	28	13.0	10.1	11.5	11
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	IQGAP2	31	5.0	6.63	4.9	5.3
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	9.08	9.38	2.09
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	ALB	27	6.0	7.28	8.48	5.21
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	SCAF1	32	8.0	6.07	4.6	-0.404
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	SH2B3	5		5.31	5.31	nan
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	IRF3	16	6.0	6.05	3.75	-0.534
INI10030600	Albumin	african_non_british_white_others_related_s_asian_white_british	6	HNF4A	135	37.0	5.13	1.69	-0.372
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	GPLD1	72	28.0	844	824	592
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	ALPL	70	13.0	458	688	20.4
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	HSPG2	220	16.0	228	46.8	-0.154
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	NBPF3	19	8.0	53.2	36.5	-0.18
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	ECE1	14	3.0	40.4	36.9	-0.167
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	GBGT1	98	23.0	41.6	5.07	1.65
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	ALDH5A1	26	14.0	23.5	13.2	-0.504
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	ZNF800	6		26.3	26.3	nan
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	TDP2	27		21.8	11.2	nan
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	OSGIN1	48	8.0	20.1	2.71	-0.229
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	RAP1GAP	16		19	16.2	nan
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	ACACB	124	26.0	19.2	0.715	-0.533
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	SURF2	22	3.0	18	12.5	-0.0682
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	CELA3B	24	6.0	14.6	12.5	3.85
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	PPARA	6		12.6	12.6	nan
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	ADH1C	18	6.0	9.46	8.98	9.63
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	SURF6	16		8.49	9.19	nan
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	PCK1	36	4.0	8.05	-0.0688	-0.469
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	VWA5B1	85		7.66	0.855	nan
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	MRS2	26	9.0	9.05	4.79	-0.791
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	FCGRT	11		6.84	7.3	nan
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	NR1H4	6		6.88	6.88	nan
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	ABCB11	105	17.0	8.31	6.89	-0.289
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	SPHK2	42	22.0	8.66	3.35	2.57
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	B4GALNT3	57	5.0	7.51	3.52	-0.142
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	CDSN	29		5.79	0.286	nan
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	KIF17	67	9.0	5.62	0.12	0.341
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	NPHP3	73	22.0	5.37	2.25	0.582
INI10030610	Alkaline phosphatase	african_non_british_white_others_related_s_asian_white_british	6	ABCA13	307	85.0	3.17	5.96	-0.831
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	GPT	51	22.0	593	382	102
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	C8orf82	12		38.1	40.6	nan
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	RECQL4	94	4.0	38.7	4.04	-0.367
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	ARHGAP39	18	1.0	31.1	6.08	-0.0235
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	SLC30A10	20	4.0	20	19.6	-0.145
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	14	11.5	2.59
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	TNXB	157	16.0	8.98	6.53	-0.287
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	ABCB4	70	6.0	9.32	6.27	-0.0938
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	SLC39A4	46		6.79	2.63	nan
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	BTN2A2	47	5.0	8.18	8.47	-0.0661
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	MAPK15	50	24.0	6.79	5.89	-0.0449
INI10030620	Alanine aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	FNIP1	24		5.11	2.55	nan
INI1003063	FEV FVC ratio	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	8.7	7.85	1.58
INI1003063	FEV FVC ratio	african_non_british_white_others_related_s_asian_white_british	6	SCMH1	20		5.72	4.91	nan
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	ABCA1	287	89.0	112	75.1	5.71
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	LIPC	63	11.0	79.4	64.4	21
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	LIPG	9	4.0	74.6	62.7	-0.0212
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	PLA2G12A	11		46.1	49	nan
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	APOA1	17	4.0	44.7	40.9	0.0447
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	LPL	37	4.0	22.5	14	0.914
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	SLC12A3	807	244.0	14.1	4.33	4.31
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	CHTF8	7	7.0	10.8	11.1	11.1
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	LCAT	177	30.0	15.8	25.3	3.71
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	PDE3B	17	5.0	10.2	7.61	9.61
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	SIDT2	45		9.86	3.28	nan
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	9.57	10.3	1.57
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	APOB	424	209.0	8.92	4.59	-0.59
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	DGAT2	17	5.0	9.82	11.1	5.39
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	ZPR1	11	5.0	8.92	8.96	-0.0316
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	ACACB	121	25.0	8.43	-0.447	-0.459
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	PLPPR2	10		6.14	6.26	nan
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	SH2B3	5		8.25	8.25	nan
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	SLC30A10	20	4.0	6.62	5.92	-0.123
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL8	18	15.0	7.57	7.58	7.6
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	SCARB1	16		9.27	14.2	nan
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	APOA5	12	12.0	4.94	5.76	5.76
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	NR1H3	9	4.0	6.33	4.05	-0.251
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	NFIC	16		6.39	1.59	nan
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	CFAP65	110	28.0	5.45	2.23	-0.223
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	RIPOR1	24	3.0	4.96	5.25	-0.104
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	FCGRT	11		5.81	5.58	nan
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	SLC10A2	46	19.0	5.33	2.95	1.36
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	STAB1	99	28.0	3.85	5.89	-0.344
INI10030630	Apolipoprotein A	african_non_british_white_others_related_s_asian_white_british	6	APOC3	8	2.0	5.18	4.98	-0.0341
INI10030650	Aspartate aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	GOT1	11		292	272	nan
INI10030650	Aspartate aminotransferase	african_non_british_white_others_related_s_asian_white_british	6	SLC30A10	20	4.0	28.9	28.4	-0.0172
